Name,State,Year,Population,Percent change
Okeene,Oklahoma,1930,1035,-4.5
Okeene,Oklahoma,1940,1079,4.3
Okeene,Oklahoma,1950,1170,8.4
Okeene,Oklahoma,1960,1164,-0.5
Okeene,Oklahoma,1970,1421,22.1
Okeene,Oklahoma,1980,1601,12.7
Okeene,Oklahoma,1990,1343,-16.1
Okeene,Oklahoma,2000,1240,-7.7
Okeene,Oklahoma,2010,1204,-2.9
Okeene,Oklahoma,2020,1090,-9.5
Ralston,Oklahoma,1910,597,0.0
Ralston,Oklahoma,1920,703,17.8
Ralston,Oklahoma,1930,725,3.1
Ralston,Oklahoma,1940,621,-14.3
Ralston,Oklahoma,1950,416,-33.0
Ralston,Oklahoma,1960,411,-1.2
Ralston,Oklahoma,1970,443,7.8
Ralston,Oklahoma,1980,495,11.7
Ralston,Oklahoma,1990,405,-18.2
Ralston,Oklahoma,2000,355,-12.3
Ralston,Oklahoma,2010,330,-7.0
Ralston,Oklahoma,2020,266,-19.4
Reydon,Oklahoma,1930,216,0.0
Reydon,Oklahoma,1940,311,44.0
Reydon,Oklahoma,1950,331,6.4
Reydon,Oklahoma,1960,183,-44.7
Reydon,Oklahoma,1970,215,17.5
Reydon,Oklahoma,1980,252,17.2
Reydon,Oklahoma,1990,200,-20.6
Reydon,Oklahoma,2000,177,-11.5
Reydon,Oklahoma,2010,210,18.6
Reydon,Oklahoma,2020,137,-34.8
Ringwood,Oklahoma,1910,271,0.0
Ringwood,Oklahoma,1920,225,-17.0
Ringwood,Oklahoma,1930,265,17.8
Ringwood,Oklahoma,1940,288,8.7
Ringwood,Oklahoma,1950,331,14.9
Ringwood,Oklahoma,1960,232,-29.9
Ringwood,Oklahoma,1970,241,3.9
Ringwood,Oklahoma,1980,389,61.4
Ringwood,Oklahoma,1990,394,1.3
Ringwood,Oklahoma,2000,424,7.6
Ringwood,Oklahoma,2010,497,17.2
Ringwood,Oklahoma,2020,401,-19.3
Rosston,Oklahoma,1920,181,0.0
Rosston,Oklahoma,1930,185,2.2
Rosston,Oklahoma,1940,143,-22.7
Rosston,Oklahoma,1950,85,-40.6
Rosston,Oklahoma,1960,58,-31.8
Rosston,Oklahoma,1970,56,-3.4
Rosston,Oklahoma,1980,66,17.9
Rosston,Oklahoma,1990,54,-18.2
Rosston,Oklahoma,2000,66,22.2
Rosston,Oklahoma,2010,31,-53.0
Rosston,Oklahoma,2020,52,67.7
Sharon,Oklahoma,1930,227,0.0
Sharon,Oklahoma,1940,226,-0.4
Sharon,Oklahoma,1950,133,-41.2
Sharon,Oklahoma,1960,97,-27.1
Sharon,Oklahoma,1970,155,59.8
Sharon,Oklahoma,1980,171,10.3
Sharon,Oklahoma,1990,108,-36.8
Sharon,Oklahoma,2000,122,13.0
Sharon,Oklahoma,2010,135,10.7
Sharon,Oklahoma,2020,133,-1.5
Strong City,Oklahoma,1920,350,0.0
Strong City,Oklahoma,1930,353,0.9
Strong City,Oklahoma,1940,245,-30.6
Strong City,Oklahoma,1950,107,-56.3
Strong City,Oklahoma,1960,51,-52.3
Strong City,Oklahoma,1970,40,-21.6
Strong City,Oklahoma,1980,56,40.0
Strong City,Oklahoma,1990,49,-12.5
Strong City,Oklahoma,2000,42,-14.3
Strong City,Oklahoma,2010,47,11.9
Strong City,Oklahoma,2020,33,-29.8
Texola,Oklahoma,1910,361,0.0
Texola,Oklahoma,1920,298,-17.5
Texola,Oklahoma,1930,581,95.0
Texola,Oklahoma,1940,337,-42.0
Texola,Oklahoma,1950,265,-21.4
Texola,Oklahoma,1960,202,-23.8
Texola,Oklahoma,1970,144,-28.7
Texola,Oklahoma,1980,106,-26.4
Texola,Oklahoma,1990,45,-57.5
Texola,Oklahoma,2000,47,4.4
Texola,Oklahoma,2010,36,-23.4
Texola,Oklahoma,2020,43,19.4
Thomas,Oklahoma,1910,1371,0.0
Thomas,Oklahoma,1920,1223,-10.8
Thomas,Oklahoma,1930,1256,2.7
Thomas,Oklahoma,1940,1220,-2.9
Thomas,Oklahoma,1950,1171,-4.0
Thomas,Oklahoma,1960,1211,3.4
Thomas,Oklahoma,1970,1336,10.3
Thomas,Oklahoma,1980,1515,13.4
Thomas,Oklahoma,1990,1246,-17.8
Thomas,Oklahoma,2000,1238,-0.6
Thomas,Oklahoma,2010,1181,-4.6
Thomas,Oklahoma,2020,1143,-3.2
Tonkawa,Oklahoma,1900,707,0.0
Tonkawa,Oklahoma,1910,1776,151.2
Tonkawa,Oklahoma,1920,1448,-18.5
Tonkawa,Oklahoma,1930,3311,128.7
Tonkawa,Oklahoma,1940,3197,-3.4
Tonkawa,Oklahoma,1950,3643,14.0
Tonkawa,Oklahoma,1960,3415,-6.3
Tonkawa,Oklahoma,1970,3337,-2.3
Tonkawa,Oklahoma,1980,3524,5.6
Tonkawa,Oklahoma,1990,3127,-11.3
Tonkawa,Oklahoma,2000,3162,1.1
Tonkawa,Oklahoma,2010,3216,1.7
Tonkawa,Oklahoma,2020,3015,-6.2
Vici,Oklahoma,1930,482,0.0
Vici,Oklahoma,1940,257,-46.7
Vici,Oklahoma,1950,261,1.6
Vici,Oklahoma,1960,456,74.7
Vici,Oklahoma,1970,588,28.9
Vici,Oklahoma,1980,928,57.8
Vici,Oklahoma,1990,880,-5.2
Vici,Oklahoma,2000,668,-24.1
Vici,Oklahoma,2010,699,4.6
Vici,Oklahoma,2020,611,-12.6
Wakita,Oklahoma,1910,405,0.0
Wakita,Oklahoma,1920,338,-16.5
Wakita,Oklahoma,1930,317,-6.2
Wakita,Oklahoma,1940,444,40.1
Wakita,Oklahoma,1950,440,-0.9
Wakita,Oklahoma,1960,452,2.7
Wakita,Oklahoma,1970,545,20.6
Wakita,Oklahoma,1980,526,-3.5
Wakita,Oklahoma,1990,453,-13.9
Wakita,Oklahoma,2000,420,-7.3
Wakita,Oklahoma,2010,344,-18.1
Wakita,Oklahoma,2020,311,-9.6
Willow,Oklahoma,1920,286,0.0
Willow,Oklahoma,1930,347,21.3
Willow,Oklahoma,1940,248,-28.5
Willow,Oklahoma,1950,223,-10.1
Willow,Oklahoma,1960,187,-16.1
Willow,Oklahoma,1970,188,0.5
Willow,Oklahoma,1980,162,-13.8
Willow,Oklahoma,1990,142,-12.3
Willow,Oklahoma,2000,114,-19.7
Willow,Oklahoma,2010,149,30.7
Willow,Oklahoma,2020,119,-20.1
