Name,State,Year,Population,Percent change
Overbrook,Kansas,2020,1005,-5.0
Oxford,Kansas,1880,403,0.0
Oxford,Kansas,1890,665,65.0
Oxford,Kansas,1900,567,-14.7
Oxford,Kansas,1910,624,10.1
Oxford,Kansas,1920,748,19.9
Oxford,Kansas,1930,1129,50.9
Oxford,Kansas,1940,1020,-9.7
Oxford,Kansas,1950,798,-21.8
Oxford,Kansas,1960,989,23.9
Oxford,Kansas,1970,1113,12.5
Oxford,Kansas,1980,1125,1.1
Oxford,Kansas,1990,1143,1.6
Oxford,Kansas,2000,1173,2.6
Oxford,Kansas,2010,1049,-10.6
Oxford,Kansas,2020,1048,-0.1
Palco,Kansas,1910,279,0.0
Palco,Kansas,1920,281,0.7
Palco,Kansas,1930,290,3.2
Palco,Kansas,1940,276,-4.8
Palco,Kansas,1950,405,46.7
Palco,Kansas,1960,575,42.0
Palco,Kansas,1970,398,-30.8
Palco,Kansas,1980,329,-17.3
Palco,Kansas,1990,295,-10.3
Palco,Kansas,2000,248,-15.9
Palco,Kansas,2010,277,11.7
Palco,Kansas,2020,208,-24.9
Palmer,Kansas,1880,125,0.0
Palmer,Kansas,1890,203,62.4
Palmer,Kansas,1920,179,0.0
Palmer,Kansas,1930,187,4.5
Palmer,Kansas,1940,182,-2.7
Palmer,Kansas,1950,150,-17.6
Palmer,Kansas,1960,169,12.7
Palmer,Kansas,1970,166,-1.8
Palmer,Kansas,1980,149,-10.2
Palmer,Kansas,1990,121,-18.8
Palmer,Kansas,2000,108,-10.7
Palmer,Kansas,2010,111,2.8
Palmer,Kansas,2020,125,12.6
Paradise,Kansas,1930,178,0.0
Paradise,Kansas,1940,161,-9.6
Paradise,Kansas,1950,145,-9.9
Paradise,Kansas,1960,134,-7.6
Paradise,Kansas,1970,145,8.2
Paradise,Kansas,1980,89,-38.6
Paradise,Kansas,1990,66,-25.8
Paradise,Kansas,2000,64,-3.0
Paradise,Kansas,2010,49,-23.4
Paradise,Kansas,2020,35,-28.6
Parkerville,Kansas,1890,202,0.0
Parkerville,Kansas,1900,146,-27.7
Parkerville,Kansas,1910,157,7.5
Parkerville,Kansas,1920,144,-8.3
Parkerville,Kansas,1930,127,-11.8
Parkerville,Kansas,1940,105,-17.3
Parkerville,Kansas,1950,78,-25.7
Parkerville,Kansas,1960,59,-24.4
Parkerville,Kansas,1970,25,-57.6
Parkerville,Kansas,1980,42,68.0
Parkerville,Kansas,1990,28,-33.3
Parkerville,Kansas,2000,73,160.7
Parkerville,Kansas,2010,59,-19.2
Parkerville,Kansas,2020,46,-22.0
Penalosa,Kansas,1930,128,0.0
Penalosa,Kansas,1940,118,-7.8
Penalosa,Kansas,1950,71,-39.8
Penalosa,Kansas,1960,84,18.3
Penalosa,Kansas,1970,32,-61.9
Penalosa,Kansas,1980,31,-3.1
Penalosa,Kansas,1990,21,-32.3
Penalosa,Kansas,2000,27,28.6
Penalosa,Kansas,2010,17,-37.0
Penalosa,Kansas,2020,18,5.9
Peru,Kansas,1880,135,0.0
Peru,Kansas,1910,575,0.0
Peru,Kansas,1920,570,-0.9
Peru,Kansas,1930,628,10.2
Peru,Kansas,1940,487,-22.5
Peru,Kansas,1950,368,-24.4
Peru,Kansas,1960,340,-7.6
Peru,Kansas,1970,289,-15.0
Peru,Kansas,1980,286,-1.0
Peru,Kansas,1990,206,-28.0
Peru,Kansas,2000,183,-11.2
Peru,Kansas,2010,139,-24.0
Peru,Kansas,2020,101,-27.3
Plainville,Kansas,1880,39,0.0
Plainville,Kansas,1890,347,789.7
Plainville,Kansas,1900,378,8.9
Plainville,Kansas,1910,1090,188.4
Plainville,Kansas,1920,1004,-7.9
Plainville,Kansas,1930,1058,5.4
Plainville,Kansas,1940,1232,16.4
Plainville,Kansas,1950,2082,69.0
Plainville,Kansas,1960,3104,49.1
Plainville,Kansas,1970,2627,-15.4
Plainville,Kansas,1980,2458,-6.4
Plainville,Kansas,1990,2173,-11.6
Plainville,Kansas,2000,2029,-6.6
Plainville,Kansas,2010,1903,-6.2
Plainville,Kansas,2020,1746,-8.3
Portis,Kansas,1880,43,0.0
Portis,Kansas,1910,304,0.0
Portis,Kansas,1920,390,28.3
Portis,Kansas,1930,340,-12.8
Portis,Kansas,1940,349,2.6
Portis,Kansas,1950,286,-18.1
Portis,Kansas,1960,232,-18.9
Portis,Kansas,1970,178,-23.3
Portis,Kansas,1980,172,-3.4
Portis,Kansas,1990,129,-25.0
Portis,Kansas,2000,123,-4.7
Portis,Kansas,2010,103,-16.3
Portis,Kansas,2020,86,-16.5
Potwin,Kansas,1910,249,0.0
Potwin,Kansas,1920,415,66.7
Potwin,Kansas,1930,427,2.9
Potwin,Kansas,1940,487,14.1
Potwin,Kansas,1950,465,-4.5
Potwin,Kansas,1960,635,36.6
Potwin,Kansas,1970,497,-21.7
Potwin,Kansas,1980,563,13.3
Potwin,Kansas,1990,448,-20.4
Potwin,Kansas,2000,457,2.0
Potwin,Kansas,2010,449,-1.8
Potwin,Kansas,2020,421,-6.2
Powhattan,Kansas,1900,237,0.0
Powhattan,Kansas,1910,216,-8.9
Powhattan,Kansas,1920,247,14.4
Powhattan,Kansas,1930,221,-10.5
Powhattan,Kansas,1940,184,-16.7
Powhattan,Kansas,1950,150,-18.5
Powhattan,Kansas,1960,128,-14.7
Powhattan,Kansas,1970,111,-13.3
Powhattan,Kansas,1980,95,-14.4
Powhattan,Kansas,1990,111,16.8
Powhattan,Kansas,2000,91,-18.0
Powhattan,Kansas,2010,77,-15.4
Powhattan,Kansas,2020,69,-10.4
Preston,Kansas,1910,278,0.0
Preston,Kansas,1920,401,44.2
Preston,Kansas,1930,383,-4.5
Preston,Kansas,1940,328,-14.4
Preston,Kansas,1950,307,-6.4
Preston,Kansas,1960,278,-9.4
Preston,Kansas,1970,239,-14.0
Preston,Kansas,1980,227,-5.0
Preston,Kansas,1990,177,-22.0
Preston,Kansas,2000,164,-7.3
Preston,Kansas,2010,158,-3.7
Preston,Kansas,2020,115,-27.2
Pretty Prairie,Kansas,1910,327,0.0
Pretty Prairie,Kansas,1920,432,32.1
Pretty Prairie,Kansas,1930,429,-0.7
Pretty Prairie,Kansas,1940,452,5.4
Pretty Prairie,Kansas,1950,484,7.1
Pretty Prairie,Kansas,1960,525,8.5
Pretty Prairie,Kansas,1970,561,6.9
Pretty Prairie,Kansas,1980,655,16.8
Pretty Prairie,Kansas,1990,601,-8.2
Pretty Prairie,Kansas,2000,615,2.3
Pretty Prairie,Kansas,2010,680,10.6
Pretty Prairie,Kansas,2020,660,-2.9
Princeton,Kansas,1880,103,0.0
Princeton,Kansas,1930,210,0.0
Princeton,Kansas,1940,187,-11.0
Princeton,Kansas,1950,177,-5.3
Princeton,Kansas,1960,174,-1.7
Princeton,Kansas,1970,159,-8.6
Princeton,Kansas,1980,244,53.5
Princeton,Kansas,1990,275,12.7
Princeton,Kansas,2000,317,15.3
Princeton,Kansas,2010,277,-12.6
Princeton,Kansas,2020,248,-10.5
Protection,Kansas,1910,390,0.0
Protection,Kansas,1920,1109,184.4
Protection,Kansas,1930,1072,-3.3
Protection,Kansas,1940,846,-21.1
Protection,Kansas,1950,814,-3.8
Protection,Kansas,1960,750,-7.9
Protection,Kansas,1970,673,-10.3
Protection,Kansas,1980,684,1.6
Protection,Kansas,1990,625,-8.6
Protection,Kansas,2000,558,-10.7
Protection,Kansas,2010,514,-7.9
Protection,Kansas,2020,498,-3.1
Randall,Kansas,1890,239,0.0
Randall,Kansas,1900,268,12.1
Randall,Kansas,1910,325,21.3
Randall,Kansas,1920,304,-6.5
Randall,Kansas,1930,262,-13.8
Randall,Kansas,1940,281,7.3
Randall,Kansas,1950,240,-14.6
Randall,Kansas,1960,201,-16.2
Randall,Kansas,1970,195,-3.0
Randall,Kansas,1980,154,-21.0
Randall,Kansas,1990,96,-37.7
Randall,Kansas,2000,90,-6.2
Randall,Kansas,2010,65,-27.8
Randall,Kansas,2020,79,21.5
Ransom,Kansas,1910,204,0.0
Ransom,Kansas,1920,285,39.7
Ransom,Kansas,1930,431,51.2
Ransom,Kansas,1940,403,-6.5
Ransom,Kansas,1950,405,0.5
Ransom,Kansas,1960,387,-4.4
Ransom,Kansas,1970,416,7.5
Ransom,Kansas,1980,448,7.7
Ransom,Kansas,1990,386,-13.8
Ransom,Kansas,2000,338,-12.4
Ransom,Kansas,2010,294,-13.0
Ransom,Kansas,2020,260,-11.6
Redfield,Kansas,1890,162,0.0
Redfield,Kansas,1910,232,0.0
Redfield,Kansas,1920,269,15.9
Redfield,Kansas,1930,233,-13.4
Redfield,Kansas,1940,194,-16.7
Redfield,Kansas,1950,173,-10.8
Redfield,Kansas,1960,133,-23.1
Redfield,Kansas,1970,138,3.8
Redfield,Kansas,1980,185,34.1
Redfield,Kansas,1990,143,-22.7
Redfield,Kansas,2000,140,-2.1
Redfield,Kansas,2010,146,4.3
Redfield,Kansas,2020,90,-38.4
Richmond,Kansas,1880,50,0.0
Richmond,Kansas,1920,400,0.0
Richmond,Kansas,1930,411,2.8
Richmond,Kansas,1940,418,1.7
Richmond,Kansas,1950,433,3.6
Richmond,Kansas,1960,352,-18.7
Richmond,Kansas,1970,464,31.8
Richmond,Kansas,1980,510,9.9
Richmond,Kansas,1990,528,3.5
Richmond,Kansas,2000,510,-3.4
Richmond,Kansas,2010,464,-9.0
Richmond,Kansas,2020,459,-1.1
Riley,Kansas,1880,93,0.0
Riley,Kansas,1910,343,0.0
Riley,Kansas,1920,364,6.1
Riley,Kansas,1930,431,18.4
Riley,Kansas,1940,392,-9.0
Riley,Kansas,1950,414,5.6
Riley,Kansas,1960,575,38.9
Riley,Kansas,1970,668,16.2
Riley,Kansas,1980,779,16.6
Riley,Kansas,1990,804,3.2
Riley,Kansas,2000,886,10.2
Riley,Kansas,2010,939,6.0
Riley,Kansas,2020,938,-0.1
Robinson,Kansas,1880,210,0.0
Robinson,Kansas,1900,493,0.0
Robinson,Kansas,1910,492,-0.2
Robinson,Kansas,1920,500,1.6
Robinson,Kansas,1930,457,-8.6
Robinson,Kansas,1940,413,-9.6
Robinson,Kansas,1950,381,-7.7
Robinson,Kansas,1960,317,-16.8
Robinson,Kansas,1970,278,-12.3
Robinson,Kansas,1980,324,16.5
Robinson,Kansas,1990,268,-17.3
Robinson,Kansas,2000,216,-19.4
Robinson,Kansas,2010,234,8.3
Robinson,Kansas,2020,183,-21.8
Sedan,Kansas,1880,665,0.0
Sedan,Kansas,1890,970,45.9
Sedan,Kansas,1900,1067,10.0
Sedan,Kansas,1910,1211,13.5
Sedan,Kansas,1920,1885,55.7
Sedan,Kansas,1930,1776,-5.8
Sedan,Kansas,1940,1948,9.7
Sedan,Kansas,1950,1640,-15.8
Sedan,Kansas,1960,1677,2.3
Sedan,Kansas,1970,1555,-7.3
Sedan,Kansas,1980,1579,1.5
Sedan,Kansas,1990,1306,-17.3
Sedan,Kansas,2000,1342,2.8
Sedan,Kansas,2010,1124,-16.2
Sedan,Kansas,2020,1000,-11.0
Severy,Kansas,1880,306,0.0
Severy,Kansas,1890,389,27.1
Severy,Kansas,1900,489,25.7
Severy,Kansas,1910,608,24.3
Severy,Kansas,1920,551,-9.4
Severy,Kansas,1930,525,-4.7
Severy,Kansas,1940,570,8.6
Severy,Kansas,1950,477,-16.3
Severy,Kansas,1960,492,3.1
Severy,Kansas,1970,384,-22.0
Severy,Kansas,1980,447,16.4
Severy,Kansas,1990,357,-20.1
Severy,Kansas,2000,359,0.6
Severy,Kansas,2010,259,-27.9
Severy,Kansas,2020,205,-20.8
Seward,Kansas,1930,127,0.0
Seward,Kansas,1940,125,-1.6
Seward,Kansas,1950,130,4.0
Seward,Kansas,1960,92,-29.2
Seward,Kansas,1970,66,-28.3
Seward,Kansas,1980,88,33.3
Seward,Kansas,1990,71,-19.3
Seward,Kansas,2000,63,-11.3
Seward,Kansas,2010,64,1.6
Seward,Kansas,2020,41,-35.9
Soldier,Kansas,1880,98,0.0
Soldier,Kansas,1890,193,96.9
Soldier,Kansas,1900,302,56.5
Soldier,Kansas,1910,358,18.5
Soldier,Kansas,1920,346,-3.4
Soldier,Kansas,1930,274,-20.8
Soldier,Kansas,1940,247,-9.9
Soldier,Kansas,1950,193,-21.9
Soldier,Kansas,1960,171,-11.4
Soldier,Kansas,1970,173,1.2
Soldier,Kansas,1980,165,-4.6
Soldier,Kansas,1990,135,-18.2
Soldier,Kansas,2000,122,-9.6
Soldier,Kansas,2010,136,11.5
Soldier,Kansas,2020,102,-25.0
South Haven,Kansas,1880,124,0.0
South Haven,Kansas,1890,465,275.0
South Haven,Kansas,1900,411,-11.6
South Haven,Kansas,1910,483,17.5
South Haven,Kansas,1920,423,-12.4
South Haven,Kansas,1930,442,4.5
South Haven,Kansas,1940,405,-8.4
South Haven,Kansas,1950,358,-11.6
South Haven,Kansas,1960,408,14.0
South Haven,Kansas,1970,413,1.2
South Haven,Kansas,1980,439,6.3
South Haven,Kansas,1990,420,-4.3
South Haven,Kansas,2000,390,-7.1
South Haven,Kansas,2010,363,-6.9
South Haven,Kansas,2020,324,-10.7
Speed,Kansas,1930,139,0.0
Speed,Kansas,1940,111,-20.1
Speed,Kansas,1950,70,-36.9
Speed,Kansas,1960,75,7.1
Speed,Kansas,1970,58,-22.7
Speed,Kansas,1980,41,-29.3
Speed,Kansas,1990,64,56.1
Speed,Kansas,2000,44,-31.2
Speed,Kansas,2010,37,-15.9
Speed,Kansas,2020,37,0.0
St. Francis,Kansas,1910,492,0.0
St. Francis,Kansas,1920,733,49.0
St. Francis,Kansas,1930,944,28.8
St. Francis,Kansas,1940,1041,10.3
St. Francis,Kansas,1950,1892,81.7
St. Francis,Kansas,1960,1594,-15.8
St. Francis,Kansas,1970,1725,8.2
St. Francis,Kansas,1980,1610,-6.7
St. Francis,Kansas,1990,1495,-7.1
St. Francis,Kansas,2000,1497,0.1
St. Francis,Kansas,2010,1329,-11.2
St. Francis,Kansas,2020,1263,-5.0
St. Paul,Kansas,1870,791,0.0
St. Paul,Kansas,1880,1306,65.1
St. Paul,Kansas,1890,1097,-16.0
St. Paul,Kansas,1900,1047,-4.6
St. Paul,Kansas,1910,927,-11.5
St. Paul,Kansas,1920,974,5.1
St. Paul,Kansas,1930,800,-17.9
St. Paul,Kansas,1940,869,8.6
St. Paul,Kansas,1950,783,-9.9
St. Paul,Kansas,1960,675,-13.8
St. Paul,Kansas,1970,804,19.1
St. Paul,Kansas,1980,746,-7.2
St. Paul,Kansas,1990,687,-7.9
St. Paul,Kansas,2000,646,-6.0
St. Paul,Kansas,2010,629,-2.6
St. Paul,Kansas,2020,614,-2.4
Stockton,Kansas,1880,411,0.0
Stockton,Kansas,1890,880,114.1
Stockton,Kansas,1900,1030,17.0
Stockton,Kansas,1910,1317,27.9
Stockton,Kansas,1920,1324,0.5
Stockton,Kansas,1930,1291,-2.5
Stockton,Kansas,1940,1418,9.8
Stockton,Kansas,1950,1867,31.7
Stockton,Kansas,1970,1818,0.0
Stockton,Kansas,1980,1825,0.4
Stockton,Kansas,1990,1507,-17.4
Stockton,Kansas,2000,1558,3.4
Stockton,Kansas,2010,1329,-14.7
Stockton,Kansas,2020,1480,11.4
Summerfield,Kansas,1890,102,0.0
Summerfield,Kansas,1900,505,395.1
Summerfield,Kansas,1910,554,9.7
Summerfield,Kansas,1920,539,-2.7
Summerfield,Kansas,1930,398,-26.2
Summerfield,Kansas,1940,396,-0.5
Summerfield,Kansas,1950,305,-23.0
Summerfield,Kansas,1960,237,-22.3
Summerfield,Kansas,1970,254,7.2
Summerfield,Kansas,1980,225,-11.4
Summerfield,Kansas,1990,169,-24.9
Summerfield,Kansas,2000,211,24.9
Summerfield,Kansas,2010,156,-26.1
Summerfield,Kansas,2020,125,-19.9
Sun City,Kansas,1880,81,0.0
Sun City,Kansas,1930,404,0.0
Sun City,Kansas,1940,305,-24.5
Sun City,Kansas,1950,231,-24.3
Sun City,Kansas,1960,188,-18.6
Sun City,Kansas,1970,119,-36.7
Sun City,Kansas,1980,85,-28.6
Sun City,Kansas,1990,88,3.5
Sun City,Kansas,2000,81,-8.0
Sun City,Kansas,2010,53,-34.6
Sun City,Kansas,2020,37,-30.2
Sylvan Grove,Kansas,1880,25,0.0
Sylvan Grove,Kansas,1900,319,0.0
Sylvan Grove,Kansas,1910,464,45.5
Sylvan Grove,Kansas,1920,450,-3.0
Sylvan Grove,Kansas,1930,530,17.8
Sylvan Grove,Kansas,1940,540,1.9
Sylvan Grove,Kansas,1950,506,-6.3
Sylvan Grove,Kansas,1960,400,-20.9
Sylvan Grove,Kansas,1970,403,0.8
Sylvan Grove,Kansas,1980,376,-6.7
Sylvan Grove,Kansas,1990,321,-14.6
Sylvan Grove,Kansas,2000,324,0.9
Sylvan Grove,Kansas,2010,279,-13.9
Sylvan Grove,Kansas,2020,291,4.3
Tescott,Kansas,1910,421,0.0
Tescott,Kansas,1920,377,-10.5
Tescott,Kansas,1930,382,1.3
Tescott,Kansas,1940,402,5.2
Tescott,Kansas,1950,412,2.5
Tescott,Kansas,1960,396,-3.9
Tescott,Kansas,1970,393,-0.8
Tescott,Kansas,1980,331,-15.8
Tescott,Kansas,1990,317,-4.2
Tescott,Kansas,2000,339,6.9
Tescott,Kansas,2010,319,-5.9
Tescott,Kansas,2020,265,-16.9
Tonganoxie,Kansas,1880,426,0.0
Tonganoxie,Kansas,1890,673,58.0
Tonganoxie,Kansas,1900,848,26.0
Tonganoxie,Kansas,1910,1018,20.0
Tonganoxie,Kansas,1920,971,-4.6
Tonganoxie,Kansas,1930,1109,14.2
Tonganoxie,Kansas,1940,1114,0.5
Tonganoxie,Kansas,1950,1140,2.3
Tonganoxie,Kansas,1960,1354,18.8
Tonganoxie,Kansas,1970,1717,26.8
Tonganoxie,Kansas,1980,1864,8.6
Tonganoxie,Kansas,1990,2347,25.9
Tonganoxie,Kansas,2000,2728,16.2
Tonganoxie,Kansas,2010,4996,83.1
Tonganoxie,Kansas,2020,5573,11.5
Toronto,Kansas,1880,88,0.0
Toronto,Kansas,1890,552,527.3
Toronto,Kansas,1900,695,25.9
Toronto,Kansas,1910,627,-9.8
Toronto,Kansas,1920,829,32.2
Toronto,Kansas,1930,706,-14.8
Toronto,Kansas,1940,737,4.4
Toronto,Kansas,1950,600,-18.6
Toronto,Kansas,1960,524,-12.7
Toronto,Kansas,1970,431,-17.7
Toronto,Kansas,1980,466,8.1
Toronto,Kansas,1990,317,-32.0
Toronto,Kansas,2000,312,-1.6
Toronto,Kansas,2010,281,-9.9
Toronto,Kansas,2020,206,-26.7
Turon,Kansas,1910,572,0.0
Turon,Kansas,1920,631,10.3
Turon,Kansas,1930,576,-8.7
Turon,Kansas,1940,594,3.1
Turon,Kansas,1950,632,6.4
Turon,Kansas,1960,559,-11.6
Turon,Kansas,1970,430,-23.1
Turon,Kansas,1980,481,11.9
Turon,Kansas,1990,393,-18.3
Turon,Kansas,2000,436,10.9
Turon,Kansas,2010,387,-11.2
Turon,Kansas,2020,309,-20.2
Tyro,Kansas,1910,603,0.0
Tyro,Kansas,1920,454,-24.7
Tyro,Kansas,1930,272,-40.1
Tyro,Kansas,1940,322,18.4
Tyro,Kansas,1950,279,-13.4
Tyro,Kansas,1960,289,3.6
Tyro,Kansas,1970,206,-28.7
Tyro,Kansas,1980,289,40.3
Tyro,Kansas,1990,243,-15.9
Tyro,Kansas,2000,226,-7.0
Tyro,Kansas,2010,220,-2.7
Tyro,Kansas,2020,177,-19.5
Uniontown,Kansas,1880,136,0.0
Uniontown,Kansas,1890,344,152.9
Uniontown,Kansas,1900,293,-14.8
Uniontown,Kansas,1910,256,-12.6
Uniontown,Kansas,1920,300,17.2
Uniontown,Kansas,1930,298,-0.7
Uniontown,Kansas,1940,277,-7.0
Uniontown,Kansas,1950,232,-16.2
Uniontown,Kansas,1960,211,-9.1
Uniontown,Kansas,1970,286,35.5
Uniontown,Kansas,1980,371,29.7
Uniontown,Kansas,1990,290,-21.8
Uniontown,Kansas,2000,288,-0.7
Uniontown,Kansas,2010,272,-5.6
Uniontown,Kansas,2020,293,7.7
Utica,Kansas,1920,285,0.0
Utica,Kansas,1930,382,34.0
Utica,Kansas,1940,379,-0.8
Utica,Kansas,1950,365,-3.7
Utica,Kansas,1960,322,-11.8
Utica,Kansas,1970,297,-7.8
Utica,Kansas,1980,275,-7.4
Utica,Kansas,1990,208,-24.4
Utica,Kansas,2000,223,7.2
Utica,Kansas,2010,158,-29.1
Utica,Kansas,2020,99,-37.3
Valley Falls,Kansas,1860,202,0.0
Valley Falls,Kansas,1870,603,198.5
Valley Falls,Kansas,1880,1016,68.5
Valley Falls,Kansas,1890,1180,16.1
Valley Falls,Kansas,1900,1078,-8.6
Valley Falls,Kansas,1910,1129,4.7
Valley Falls,Kansas,1920,1218,7.9
Valley Falls,Kansas,1930,1238,1.6
Valley Falls,Kansas,1940,1241,0.2
Valley Falls,Kansas,1950,1139,-8.2
Valley Falls,Kansas,1960,1193,4.7
Valley Falls,Kansas,1970,1169,-2.0
Valley Falls,Kansas,1980,1189,1.7
Valley Falls,Kansas,1990,1253,5.4
Valley Falls,Kansas,2000,1254,0.1
Valley Falls,Kansas,2010,1192,-4.9
Valley Falls,Kansas,2020,1092,-8.4
Vermillion,Kansas,1880,122,0.0
Vermillion,Kansas,1900,362,0.0
Vermillion,Kansas,1910,366,1.1
Vermillion,Kansas,1920,294,-19.7
Vermillion,Kansas,1930,288,-2.0
Vermillion,Kansas,1940,300,4.2
Vermillion,Kansas,1950,283,-5.7
Vermillion,Kansas,1960,265,-6.4
Vermillion,Kansas,1970,191,-27.9
Vermillion,Kansas,1980,191,0.0
Vermillion,Kansas,1990,94,-50.8
Vermillion,Kansas,2000,107,13.8
Vermillion,Kansas,2010,112,4.7
Vermillion,Kansas,2020,76,-32.1
Vining,Kansas,1890,241,0.0
Vining,Kansas,1900,245,1.7
Vining,Kansas,1910,191,-22.0
Vining,Kansas,1920,183,-4.2
Vining,Kansas,1930,198,8.2
Vining,Kansas,1940,188,-5.1
Vining,Kansas,1950,168,-10.6
Vining,Kansas,1960,128,-23.8
Vining,Kansas,1970,84,-34.4
Vining,Kansas,1980,85,1.2
Vining,Kansas,1990,55,-35.3
Vining,Kansas,2000,58,5.5
Vining,Kansas,2010,45,-22.4
Vining,Kansas,2020,43,-4.4
Viola,Kansas,1880,290,0.0
Viola,Kansas,1890,537,85.2
Viola,Kansas,1900,510,-5.0
Viola,Kansas,1910,517,1.4
Viola,Kansas,1920,173,-66.5
Viola,Kansas,1930,159,-8.1
Viola,Kansas,1940,131,-17.6
Viola,Kansas,1950,132,0.8
Viola,Kansas,1960,203,53.8
Viola,Kansas,1970,193,-4.9
Viola,Kansas,1980,199,3.1
Viola,Kansas,1990,185,-7.0
Viola,Kansas,2000,211,14.1
Viola,Kansas,2010,130,-38.4
Viola,Kansas,2020,115,-11.5
Virgil,Kansas,1880,44,0.0
Virgil,Kansas,1930,598,0.0
Virgil,Kansas,1940,494,-17.4
Virgil,Kansas,1950,354,-28.3
Virgil,Kansas,1960,229,-35.3
Virgil,Kansas,1970,179,-21.8
Virgil,Kansas,1980,169,-5.6
Virgil,Kansas,1990,91,-46.2
Virgil,Kansas,2000,113,24.2
Virgil,Kansas,2010,71,-37.2
Virgil,Kansas,2020,48,-32.4
Wakefield,Kansas,1890,241,0.0
Wakefield,Kansas,1900,322,33.6
Wakefield,Kansas,1910,514,59.6
Wakefield,Kansas,1920,531,3.3
Wakefield,Kansas,1930,528,-0.6
Wakefield,Kansas,1940,513,-2.8
Wakefield,Kansas,1950,591,15.2
Wakefield,Kansas,1960,603,2.0
Wakefield,Kansas,1970,583,-3.3
Wakefield,Kansas,1980,803,37.7
Wakefield,Kansas,1990,900,12.1
Wakefield,Kansas,2000,838,-6.9
Wakefield,Kansas,2010,980,16.9
Wakefield,Kansas,2020,858,-12.4
Waldo,Kansas,1920,246,0.0
Waldo,Kansas,1930,279,13.4
Waldo,Kansas,1940,257,-7.9
Waldo,Kansas,1950,216,-16.0
Waldo,Kansas,1960,178,-17.6
Waldo,Kansas,1970,123,-30.9
Waldo,Kansas,1980,75,-39.0
Waldo,Kansas,1990,57,-24.0
Waldo,Kansas,2000,48,-15.8
Waldo,Kansas,2010,30,-37.5
Waldo,Kansas,2020,30,0.0
Waldron,Kansas,1910,262,0.0
Waldron,Kansas,1920,225,-14.1
Waldron,Kansas,1930,182,-19.1
Waldron,Kansas,1940,163,-10.4
Waldron,Kansas,1950,83,-49.1
Waldron,Kansas,1960,38,-54.2
Waldron,Kansas,1970,24,-36.8
Waldron,Kansas,1980,29,20.8
Waldron,Kansas,1990,19,-34.5
Waldron,Kansas,2000,17,-10.5
Waldron,Kansas,2010,11,-35.3
Waldron,Kansas,2020,9,-18.2
Walnut,Kansas,1880,196,0.0
Walnut,Kansas,1890,539,175.0
Walnut,Kansas,1900,603,11.9
Walnut,Kansas,1910,639,6.0
Walnut,Kansas,1920,650,1.7
Walnut,Kansas,1930,553,-14.9
Walnut,Kansas,1940,544,-1.6
Walnut,Kansas,1950,534,-1.8
Walnut,Kansas,1960,381,-28.7
Walnut,Kansas,1970,330,-13.4
Walnut,Kansas,1980,308,-6.7
Walnut,Kansas,1990,214,-30.5
Walnut,Kansas,2000,221,3.3
Walnut,Kansas,2010,220,-0.5
Walnut,Kansas,2020,187,-15.0
Washington,Kansas,1880,675,0.0
Washington,Kansas,1890,1613,139.0
Washington,Kansas,1900,1575,-2.4
Washington,Kansas,1910,1547,-1.8
Washington,Kansas,1920,1406,-9.1
Washington,Kansas,1930,1370,-2.6
Washington,Kansas,1940,1598,16.6
Washington,Kansas,1950,1527,-4.4
Washington,Kansas,1960,1506,-1.4
Washington,Kansas,1970,1584,5.2
Washington,Kansas,1980,1488,-6.1
Washington,Kansas,1990,1304,-12.4
Washington,Kansas,2000,1223,-6.2
Washington,Kansas,2010,1131,-7.5
Washington,Kansas,2020,1071,-5.3
Waterville,Kansas,1880,615,0.0
Waterville,Kansas,1890,577,-6.2
Waterville,Kansas,1900,610,5.7
Waterville,Kansas,1910,704,15.4
Waterville,Kansas,1920,665,-5.5
Waterville,Kansas,1930,598,-10.1
Waterville,Kansas,1940,717,19.9
Waterville,Kansas,1950,676,-5.7
Waterville,Kansas,1960,700,3.6
Waterville,Kansas,1970,632,-9.7
Waterville,Kansas,1980,694,9.8
Waterville,Kansas,1990,601,-13.4
Waterville,Kansas,2000,681,13.3
Waterville,Kansas,2010,680,-0.1
Waterville,Kansas,2020,658,-3.2
Waverly,Kansas,1890,548,0.0
Waverly,Kansas,1900,586,6.9
Waverly,Kansas,1910,751,28.2
Waverly,Kansas,1920,619,-17.6
Waverly,Kansas,1930,593,-4.2
Waverly,Kansas,1940,566,-4.6
Waverly,Kansas,1950,487,-14.0
Waverly,Kansas,1960,381,-21.8
Waverly,Kansas,1970,510,33.9
Waverly,Kansas,1980,671,31.6
Waverly,Kansas,1990,618,-7.9
Waverly,Kansas,2000,589,-4.7
Waverly,Kansas,2010,592,0.5
Waverly,Kansas,2020,574,-3.0
West Mineral,Kansas,1910,1770,0.0
West Mineral,Kansas,1920,938,-47.0
West Mineral,Kansas,1930,491,-47.7
West Mineral,Kansas,1940,486,-1.0
West Mineral,Kansas,1950,349,-28.2
West Mineral,Kansas,1960,262,-24.9
West Mineral,Kansas,1970,232,-11.5
West Mineral,Kansas,1980,229,-1.3
West Mineral,Kansas,1990,226,-1.3
West Mineral,Kansas,2000,243,7.5
West Mineral,Kansas,2010,185,-23.9
West Mineral,Kansas,2020,154,-16.8
Westmoreland,Kansas,1890,478,0.0
Westmoreland,Kansas,1900,620,29.7
Westmoreland,Kansas,1910,484,-21.9
Westmoreland,Kansas,1920,386,-20.2
Westmoreland,Kansas,1930,501,29.8
